iid1	iid2	max_ibd	sum_ibd_8	n_ibd_8	sum_ibd_12	n_ibd_12	sum_ibd_16	n_ibd_16	sum_ibd_20	n_ibd_20	frac_gp1	frac_gp2
RKF172	RKC051	12.191808	12.191808	1	12.191808	1	0	0	0	0	0.7945972532253793	0.8862951332400085
RKF172	RKF088	12.178899	12.178899	1	12.178899	1	0	0	0	0	0.7945972532253793	0.8226829606648759
KUP027	RKF046	12.170103	12.170103	1	12.170103	1	0	0	0	0	0.8822216336877152	0.911997275925996
KFJ009	KFJ043	12.143397	12.143397	1	12.143397	1	0	0	0	0	0.722384069211658	0.8834575561524977
RKF181	RKF173	12.121399	12.121399	1	12.121399	1	0	0	0	0	0.834298109543087	0.8339071544776967
RKF195	RKF150	12.1176004	12.1176004	1	12.1176004	1	0	0	0	0	0.8762816389845257	0.8876319473345693
RKF185	RKF032	12.0921016	12.0921016	1	12.0921016	1	0	0	0	0	0.8066664144375922	0.8903181869774129
RKF148	RKF032	12.089503	12.089503	1	12.089503	1	0	0	0	0	0.8562924848347269	0.8903181869774129
RKF142	RKF089	12.086904	12.086904	1	12.086904	1	0	0	0	0	0.8843655808205012	0.8822468565951598
HNJ014	RKF063	12.0808125	12.0808125	1	12.0808125	1	0	0	0	0	0.7933991651217636	0.8649061077270377
KUP002	RKF046	12.072	12.072	1	12.072	1	0	0	0	0	0.869257059261221	0.911997275925996
RKF039	RKC037	12.068194	12.068194	1	12.068194	1	0	0	0	0	0.7397122066260577	0.908087725272092
RKF158	RKC037	12.065402	12.065402	1	12.065402	1	0	0	0	0	0.7125345238545647	0.908087725272092
HNJ010	RKF189	12.06459999084472	12.06459999084472	1	12.06459999084472	1	0	0	0	0	0.8756258433909677	0.8849709305991702
RKF138	HNJ002	12.0579004	12.0579004	1	12.0579004	1	0	0	0	0	0.8750204936122987	0.903421487394852
RKF098	HNJ010	12.0556	12.0556	1	12.0556	1	0	0	0	0	0.8645529870228141	0.8756258433909677
RKF173	RKC051	12.0547056	12.0547056	1	12.0547056	1	0	0	0	0	0.8339071544776967	0.8862951332400085
RKC046	RKC020	12.023902	12.023902	1	12.023902	1	0	0	0	0	0.8943034063536504	0.9128674662328328
KUP027	RKF117	12.021899	12.021899	1	12.021899	1	0	0	0	0	0.8822216336877152	0.9103325640346562
RKF164	RKF173	12.020999	12.020999	1	12.020999	1	0	0	0	0	0.7855926752676781	0.8339071544776967
RKF140	RKF089	12.0002985	12.0002985	1	12.0002985	1	0	0	0	0	0.7660953678130478	0.8822468565951598
HNJ012	RKC012	11.995	11.995	1	0	0	0	0	0	0	0.7849116567666755	0.8967500283757709
RKC015	RKF140	11.993796	11.993796	1	0	0	0	0	0	0	0.7079944005145473	0.7660953678130478
KUP027	KFJ047	11.9905055	11.9905055	1	0	0	0	0	0	0	0.8822216336877152	0.906032058315362
RKF142	KFJ036	11.960602	11.960602	1	0	0	0	0	0	0	0.8843655808205012	0.8957537235317115
KFJ009	KFJ024	11.951101	11.951101	1	0	0	0	0	0	0	0.722384069211658	0.8118118875562786
RKF238	KFJ036	11.943102	11.943102	1	0	0	0	0	0	0	0.8913144918214723	0.8957537235317115
KFJ036	RKC023	11.935699	11.935699	1	0	0	0	0	0	0	0.8957537235317115	0.918340837148298
RKF055	RKF029	11.916998	11.916998	1	0	0	0	0	0	0	0.8272356954586155	0.88162889536276845
RKF055	RKF157	11.916998	11.916998	1	0	0	0	0	0	0	0.8272356954586155	0.921228860050698
RKF143	RKC002	11.910601	11.910601	1	0	0	0	0	0	0	0.8982886257298879	0.9120729446483296
RKF143	RKC038	11.906801	11.906801	1	0	0	0	0	0	0	0.8982886257298879	0.914607846846506
RKF133	RKF155	11.89099550247192	11.89099550247192	1	0	0	0	0	0	0	0.8617406328427478	0.8712748918567843
RKF196	KFJ013	11.8716955	11.8716955	1	0	0	0	0	0	0	0.8742133605740734	0.907621101484368
RKF053	KFJ013	11.8716955	11.8716955	1	0	0	0	0	0	0	0.8665203738034883	0.907621101484368
RKF144	KFJ004	11.867696	11.867696	1	0	0	0	0	0	0	0.5732410174920863	0.8727756548497345
KFJ030	KFJ043	11.854899	11.854899	1	0	0	0	0	0	0	0.821383980931482	0.8834575561524977
RKF049	RKF116	11.8512034	11.8512034	1	0	0	0	0	0	0	0.6234976605753345	0.8661294187380979
RKF121	KFJ013	11.850202	11.850202	1	0	0	0	0	0	0	0.8931431526112015	0.907621101484368
RKF143	RKC028	11.8248016	11.8248016	1	0	0	0	0	0	0	0.8982886257298879	0.9073184265950336
KUP004	RKF029	11.8061006	11.8061006	1	0	0	0	0	0	0	0.8794218909613711	0.88162889536276845
RKF181	RKF194	11.805999	11.805999	1	0	0	0	0	0	0	0.834298109543087	0.903333207218796
HNJ011	RKF099	11.7947996	11.7947996	1	0	0	0	0	0	0	0.678660159156546	0.7340622753584806
KUP004	RKF213	11.782098	11.782098	1	0	0	0	0	0	0	0.8794218909613711	0.8949970363083752
RKF062	RKF014	11.778499	11.778499	1	0	0	0	0	0	0	0.6632363512542091	0.8685255949453293
KFJ005	RKF021	11.773601	11.773601	1	0	0	0	0	0	0	0.7998562294275661	0.8199084408459764
KUP022	KFJ040	11.76280975341796	11.76280975341796	1	0	0	0	0	0	0	0.7754152321138058	0.8897002257450216
RKF053	RKF091	11.762099	11.762099	1	0	0	0	0	0	0	0.8665203738034883	0.8913901605438059
RKF195	RKF091	11.754099	11.754099	1	0	0	0	0	0	0	0.8762816389845257	0.8913901605438059
KUP022	KFJ018	11.754012	11.754012	1	0	0	0	0	0	0	0.7754152321138058	0.9185804547690212
RKF176	RKF043	11.74179911613464	11.74179911613464	1	0	0	0	0	0	0	0.7850377713038982	0.873683679517738
RKF191	RKC045	11.7046	11.7046	1	0	0	0	0	0	0	0.8717793500056752	0.9039511684511874
RKF032	RKC039	11.689702	11.689702	1	0	0	0	0	0	0	0.8903181869774129	0.9075075984008676
RKC039	RKF046	11.689702	11.689702	1	0	0	0	0	0	0	0.9075075984008676	0.911997275925996
RKF133	KUP027	11.682299	11.682299	1	0	0	0	0	0	0	0.8617406328427478	0.8822216336877152
RKF133	RKF150	11.671001	11.671001	1	0	0	0	0	0	0	0.8617406328427478	0.8876319473345693
RKF018	RKC038	11.668098	11.668098	1	0	0	0	0	0	0	0.8558636954081696	0.914607846846506
RKF199	RKF089	11.664808	11.664808	1	0	0	0	0	0	0	0.8234396478882121	0.8822468565951598
RKF105	RKF199	11.658698	11.658698	1	0	0	0	0	0	0	0.7379844374661068	0.8234396478882121
RKF211	RKF081	11.653	11.653	1	0	0	0	0	0	0	0.6366892411688295	0.6682304869282282
KFJ050	RKF018	11.641908	11.641908	1	0	0	0	0	0	0	0.7974600532203348	0.8558636954081696
RKF140	KFJ036	11.639798	11.639798	1	0	0	0	0	0	0	0.7660953678130478	0.8957537235317115
RKF040	RKF089	11.6368055	11.6368055	1	0	0	0	0	0	0	0.6047065945291513	0.8822468565951598
KFJ029	RKC032	11.633795500000002	11.633795500000002	1	0	0	0	0	0	0	0.8771392178376402	0.9009748653727316
RKF034	RKC045	11.6300985	11.6300985	1	0	0	0	0	0	0	0.8514370751516527	0.9039511684511874
RKF036	RKF089	11.629999	11.629999	1	0	0	0	0	0	0	0.7646450506349867	0.8822468565951598
KFJ049	KUP027	11.617905	11.617905	1	0	0	0	0	0	0	0.7891238823099138	0.8822216336877152
RKF062	RKF140	11.6169006	11.6169006	1	0	0	0	0	0	0	0.6632363512542091	0.7660953678130478
KFJ051	KUP027	11.616701	11.616701	1	0	0	0	0	0	0	0.8838611226716103	0.8822216336877152
RKF074	RKC047	11.612511	11.612511	1	0	0	0	0	0	0	0.8252304743167745	0.8680463597038831
RKF154	RKF091	11.610699	11.610699	1	0	0	0	0	0	0	0.7023192463395256	0.8913901605438059
RKF150	RKF192	11.597705	11.597705	1	0	0	0	0	0	0	0.8876319473345693	0.8982507913687211
RKF143	RKC031	11.5942	11.5942	1	0	0	0	0	0	0	0.8982886257298879	0.913119695307278
RKF006	KUP004	11.57341	11.57341	1	0	0	0	0	0	0	0.8183824549455816	0.8794218909613711
RKF040	RKF201	11.5663946	11.5663946	1	0	0	0	0	0	0	0.6047065945291513	0.7008815406151867
RKF074	KFJ032	11.566305	11.566305	1	0	0	0	0	0	0	0.8252304743167745	0.8813388319271562
RKF139	RKF089	11.565399	11.565399	1	0	0	0	0	0	0	0.8723973112380664	0.8822468565951598
RKC033	RKF143	11.561701	11.561701	1	0	0	0	0	0	0	0.5941381963098886	0.8982886257298879
RKF191	RKC037	11.5522	11.5522	1	0	0	0	0	0	0	0.8717793500056752	0.908087725272092
RKF021	KFJ006	11.5518	11.5518	1	0	0	0	0	0	0	0.8199084408459764	0.9008865851966756
RKF089	RKF037	11.551309	11.551309	1	0	0	0	0	0	0	0.8822468565951598	0.8975193270528293
RKF148	RKF139	11.546701	11.546701	1	0	0	0	0	0	0	0.8562924848347269	0.8723973112380664
RKF185	RKF139	11.546701	11.546701	1	0	0	0	0	0	0	0.8066664144375922	0.8723973112380664
KFJ005	RKF159	11.5262985	11.5262985	1	0	0	0	0	0	0	0.7998562294275661	0.8820324618818811
RKF062	RKF043	11.5044	11.5044	1	0	0	0	0	0	0	0.6632363512542091	0.873683679517738
RKF039	KFJ018	11.468804	11.468804	1	0	0	0	0	0	0	0.7397122066260577	0.9185804547690212
RKF142	RKC046	11.461002	11.461002	1	0	0	0	0	0	0	0.8843655808205012	0.8943034063536504
HNJ014	RKC028	11.4548	11.4548	1	0	0	0	0	0	0	0.7933991651217636	0.9073184265950336
RKF072	KFJ038	11.4519954	11.4519954	1	0	0	0	0	0	0	0.8072969871237058	0.8908226451263037
RKF043	RKF129	11.451	11.451	1	0	0	0	0	0	0	0.873683679517738	0.8947195843264854
RKF163	RKC043	11.450499	11.450499	1	0	0	0	0	0	0	0.6917886824814297	0.9098785517006546
RKF034	RKC011	11.449298	11.449298	1	0	0	0	0	0	0	0.8514370751516527	0.8776562874402533
RKF190	KUP027	11.448598	11.448598	1	0	0	0	0	0	0	0.6623535494936501	0.8822216336877152
RKF037	RKC046	11.4386976	11.4386976	1	0	0	0	0	0	0	0.8975193270528293	0.8943034063536504
RKF231	RKC046	11.435002	11.435002	1	0	0	0	0	0	0	0.7193447088645908	0.8943034063536504
RKF010	RKC046	11.4336014	11.4336014	1	0	0	0	0	0	0	0.821850604719206	0.8943034063536504
RKF172	RKF176	11.41780018806457	11.41780018806457	1	0	0	0	0	0	0	0.7945972532253793	0.7850377713038982
HNJ015	RKF037	11.380494	11.380494	1	0	0	0	0	0	0	0.8581715914393452	0.8975193270528293
RKF209	HNJ015	11.380494	11.380494	1	0	0	0	0	0	0	0.8416758099706153	0.8581715914393452
RKF163	RKC011	11.37909889221191	11.37909889221191	1	0	0	0	0	0	0	0.6917886824814297	0.8776562874402533
HNJ015	RKC052	11.378193	11.378193	1	0	0	0	0	0	0	0.8581715914393452	0.8967121940146041
RKF209	HNJ026	11.376691	11.376691	1	0	0	0	0	0	0	0.8416758099706153	0.8908730909411928
RKF089	RKF047	11.3698006	11.3698006	1	0	0	0	0	0	0	0.8822468565951598	0.8884012460116277
RKF042	RKF089	11.358905	11.358905	1	0	0	0	0	0	0	0.8349412936829228	0.8822468565951598
RKF191	RKC040	11.3552004	11.3552004	1	0	0	0	0	0	0	0.8717793500056752	0.8808469852319877
RKF089	RKF046	11.354506	11.354506	1	0	0	0	0	0	0	0.8822468565951598	0.911997275925996
HNJ014	RKF047	11.352402	11.352402	1	0	0	0	0	0	0	0.7933991651217636	0.8884012460116277
RKC050	RKF135	11.343205	11.343205	1	0	0	0	0	0	0	0.8533792390248824	0.8867491455740103
RKF163	RKF150	11.3334954	11.3334954	1	0	0	0	0	0	0	0.6917886824814297	0.8876319473345693
KFJ008	RKF121	11.327195	11.327195	1	0	0	0	0	0	0	0.6727327759070788	0.8931431526112015
KFJ028	RKF036	11.320901	11.320901	1	0	0	0	0	0	0	0.6515833680148311	0.7646450506349867
KFJ028	KFJ009	11.3198996	11.3198996	1	0	0	0	0	0	0	0.6515833680148311	0.722384069211658
RKC027	RKF163	11.31989955902099	11.31989955902099	1	0	0	0	0	0	0	0.6432219741969657	0.6917886824814297
KUP027	KFJ040	11.318499	11.318499	1	0	0	0	0	0	0	0.8822216336877152	0.8897002257450216
RKF198	KFJ043	11.3175035	11.3175035	1	0	0	0	0	0	0	0.872283808154566	0.8834575561524977
KUP027	KFJ022	11.314398	11.314398	1	0	0	0	0	0	0	0.8822216336877152	0.9113036459712712
KFJ007	KUP027	11.313599	11.313599	1	0	0	0	0	0	0	0.8694336196133329	0.8822216336877152
RKF039	KUP004	11.3012075	11.3012075	1	0	0	0	0	0	0	0.7397122066260577	0.8794218909613711
HNJ011	RKC012	11.2775	11.2775	1	0	0	0	0	0	0	0.678660159156546	0.8967500283757709
RKF054	RKC049	11.263698	11.263698	1	0	0	0	0	0	0	0.8851727138587265	0.899272319120225
RKF044	KFJ004	11.252892	11.252892	1	0	0	0	0	0	0	0.8493814081949226	0.8727756548497345
RKC006	RKF195	11.2430096	11.2430096	1	0	0	0	0	0	0	0.8166546857856305	0.8762816389845257
RKF034	RKF238	11.225802	11.225802	1	0	0	0	0	0	0	0.8514370751516527	0.8913144918214723
RKF176	RKF173	11.21129989624023	11.21129989624023	1	0	0	0	0	0	0	0.7850377713038982	0.8339071544776967
RKF074	RKC035	11.202812	11.202812	1	0	0	0	0	0	0	0.8252304743167745	0.8932692671484243
HNJ014	RKF135	11.1894995	11.1894995	1	0	0	0	0	0	0	0.7933991651217636	0.8867491455740103
RKF190	KUP003	11.170602	11.170602	1	0	0	0	0	0	0	0.6623535494936501	0.7313382013544701
HNJ026	RKF037	11.169398	11.169398	1	0	0	0	0	0	0	0.8908730909411928	0.8975193270528293
RKC010	KFJ022	11.1673	11.1673	1	0	0	0	0	0	0	0.901882890040735	0.9113036459712712
KFJ017	RKC010	11.155093	11.155093	1	0	0	0	0	0	0	0.8991462045830023	0.901882890040735
RKF039	KFJ011	11.1518025	11.1518025	1	0	0	0	0	0	0	0.7397122066260577	0.9180633851664082
HNJ014	RKC038	11.147201	11.147201	1	0	0	0	0	0	0	0.7933991651217636	0.914607846846506
KUP027	KFJ015	11.140299	11.140299	1	0	0	0	0	0	0	0.8822216336877152	0.9219603243665896
KFJ040	KFJ036	11.139095	11.139095	1	0	0	0	0	0	0	0.8897002257450216	0.8957537235317115
KUP004	KFJ029	11.1386	11.1386	1	0	0	0	0	0	0	0.8794218909613711	0.8771392178376402
RKF099	RKF104	11.115205	11.115205	1	0	0	0	0	0	0	0.7340622753584806	0.8757141235670236
RKC010	KFJ018	11.115193	11.115193	1	0	0	0	0	0	0	0.901882890040735	0.9185804547690212
RKF003	KFJ012	11.1083984	11.1083984	1	0	0	0	0	0	0	0.81616283909046194	0.871350560579118
RKF105	RKF181	11.1072004	11.1072004	1	0	0	0	0	0	0	0.7379844374661068	0.834298109543087
RKF039	KFJ053	11.1001015	11.1001015	1	0	0	0	0	0	0	0.7397122066260577	0.8915036636273063
RKF062	RKF179	11.0964	11.0964	1	0	0	0	0	0	0	0.6632363512542091	0.8119758364546681
RKF207	RKC007	11.091709	11.091709	1	0	0	0	0	0	0	0.7671925642868853	0.8689669958256088
KFJ010	RKC012	11.08430027961731	11.08430027961731	1	0	0	0	0	0	0	0.8489778416758099	0.8967500283757709
RKF043	KFJ015	11.075401	11.075401	1	0	0	0	0	0	0	0.873683679517738	0.9219603243665896
KFJ008	RKF043	11.073798	11.073798	1	0	0	0	0	0	0	0.6727327759070788	0.873683679517738
KFJ008	RKF003	11.073601	11.073601	1	0	0	0	0	0	0	0.6727327759070788	0.81616283909046194
RKF185	RKF043	11.0717	11.0717	1	0	0	0	0	0	0	0.8066664144375922	0.873683679517738
RKC024	KFJ010	11.063501	11.063501	1	0	0	0	0	0	0	0.820501179170923	0.8489778416758099
RKC033	RKF074	11.0560894	11.0560894	1	0	0	0	0	0	0	0.5941381963098886	0.8252304743167745
HNJ012	RKF098	11.0517	11.0517	1	0	0	0	0	0	0	0.7849116567666755	0.8645529870228141
KFJ028	RKF153	11.0515	11.0515	1	0	0	0	0	0	0	0.6515833680148311	0.8666212654332665
RKC047	RKF032	11.044499	11.044499	1	0	0	0	0	0	0	0.8680463597038831	0.8903181869774129
RKF044	KFJ047	11.03930473327636	11.03930473327636	1	0	0	0	0	0	0	0.8493814081949226	0.906032058315362
HNJ014	RKC043	11.022499	11.022499	1	0	0	0	0	0	0	0.7933991651217636	0.9098785517006546
KFJ020	KFJ008	11.017609	11.017609	1	0	0	0	0	0	0	0.6489601856405988	0.6727327759070788
RKF199	RKC043	11.0018015	11.0018015	1	0	0	0	0	0	0	0.8234396478882121	0.9098785517006546
KFJ024	RKF117	10.996306	10.996306	1	0	0	0	0	0	0	0.8118118875562786	0.9103325640346562
RKF144	RKF191	10.994196	10.994196	1	0	0	0	0	0	0	0.5732410174920863	0.8717793500056752
KFJ008	KFJ024	10.9923005	10.9923005	1	0	0	0	0	0	0	0.6727327759070788	0.8118118875562786
KFJ028	KFJ012	10.9907985	10.9907985	1	0	0	0	0	0	0	0.6515833680148311	0.871350560579118
RKF198	RKC040	10.980001	10.980001	1	0	0	0	0	0	0	0.872283808154566	0.8808469852319877
RKF028	RKF089	10.952902	10.952902	1	0	0	0	0	0	0	0.8328225694575814	0.8822468565951598
HNJ011	HNJ010	10.943103	10.943103	1	0	0	0	0	0	0	0.678660159156546	0.8756258433909677
RKF190	KFJ036	10.938698	10.938698	1	0	0	0	0	0	0	0.6623535494936501	0.8957537235317115
HNJ012	RKF117	10.93699932098388	10.93699932098388	1	0	0	0	0	0	0	0.7849116567666755	0.9103325640346562
RKC036	RKF074	10.934496	10.934496	1	0	0	0	0	0	0	0.7723002030444049	0.8252304743167745
HNJ010	RKF117	10.934198	10.934198	1	0	0	0	0	0	0	0.8756258433909677	0.9103325640346562
KUP003	KFJ032	10.9331004	10.9331004	1	0	0	0	0	0	0	0.7313382013544701	0.8813388319271562
RKF153	RKF046	10.930103	10.930103	1	0	0	0	0	0	0	0.8666212654332665	0.911997275925996
RKF162	RKC010	10.930002	10.930002	1	0	0	0	0	0	0	0.8697615174101119	0.901882890040735
RKF153	RKF032	10.927802	10.927802	1	0	0	0	0	0	0	0.8666212654332665	0.8903181869774129
RKF177	RKF031	10.9146	10.9146	1	0	0	0	0	0	0	0.842684726268397	0.8852357711273379
RKF150	RKF117	10.9144986	10.9144986	1	0	0	0	0	0	0	0.8876319473345693	0.9103325640346562
KFJ039	KUP004	10.90950369834899	10.90950369834899	1	0	0	0	0	0	0	0.7446432850314656	0.8794218909613711
KFJ028	RKF164	10.908	10.908	1	0	0	0	0	0	0	0.6515833680148311	0.7855926752676781
RKF164	RKF053	10.907701	10.907701	1	0	0	0	0	0	0	0.7855926752676781	0.8665203738034883
RKF011	RKF201	10.903096	10.903096	1	0	0	0	0	0	0	0.707653891264046	0.7008815406151867
RKF164	HNJ012	10.9029	10.9029	1	0	0	0	0	0	0	0.7855926752676781	0.7849116567666755
RKF139	RKF237	10.899097	10.899097	1	0	0	0	0	0	0	0.8723973112380664	0.8981751226463874
RKF074	RKF226	10.895598	10.895598	1	0	0	0	0	0	0	0.8252304743167745	0.8836341165046094
RKF164	RKF074	10.892403	10.892403	1	0	0	0	0	0	0	0.7855926752676781	0.8252304743167745
RKF190	RKC040	10.888201	10.888201	1	0	0	0	0	0	0	0.6623535494936501	0.8808469852319877
RKF148	RKC020	10.887401	10.887401	1	0	0	0	0	0	0	0.8562924848347269	0.9128674662328328
RKC037	RKF117	10.881102	10.881102	1	0	0	0	0	0	0	0.908087725272092	0.9103325640346562
RKF039	KFJ012	10.864502	10.864502	1	0	0	0	0	0	0	0.7397122066260577	0.871350560579118
RKF039	KFJ040	10.864502	10.864502	1	0	0	0	0	0	0	0.7397122066260577	0.8897002257450216
RKF039	KFJ022	10.864103	10.864103	1	0	0	0	0	0	0	0.7397122066260577	0.9113036459712712
RKF039	KFJ017	10.864103	10.864103	1	0	0	0	0	0	0	0.7397122066260577	0.8991462045830023
RKF040	RKF148	10.8613014	10.8613014	1	0	0	0	0	0	0	0.6047065945291513	0.8562924848347269
RKF023	RKC002	10.829401	10.829401	1	0	0	0	0	0	0	0.8495075227321454	0.9120729446483296
RKF163	RKF074	10.8242035	10.8242035	1	0	0	0	0	0	0	0.6917886824814297	0.8252304743167745
RKF011	RKF036	10.809201	10.809201	1	0	0	0	0	0	0	0.707653891264046	0.7646450506349867
KFJ009	RKF039	10.8076036	10.8076036	1	0	0	0	0	0	0	0.722384069211658	0.7397122066260577
KFJ040	RKC010	10.8052015	10.8052015	1	0	0	0	0	0	0	0.8897002257450216	0.901882890040735
KFJ010	RKC010	10.804999	10.804999	1	0	0	0	0	0	0	0.8489778416758099	0.901882890040735
RKF196	RKF091	10.8014	10.8014	1	0	0	0	0	0	0	0.8742133605740734	0.8913901605438059
KUP022	KFJ032	10.78720092773437	10.78720092773437	1	0	0	0	0	0	0	0.7754152321138058	0.8813388319271562
RKF003	KFJ022	10.7871056	10.7871056	1	0	0	0	0	0	0	0.81616283909046194	0.9113036459712712
RKF028	RKF210	10.783005	10.783005	1	0	0	0	0	0	0	0.8328225694575814	0.8723720883306219
HNJ002	RKC037	10.782698	10.782698	1	0	0	0	0	0	0	0.903421487394852	0.908087725272092
RKF156	RKC046	10.772896	10.772896	1	0	0	0	0	0	0	0.6884592586987502	0.8943034063536504
RKF163	RKF194	10.768002	10.768002	1	0	0	0	0	0	0	0.6917886824814297	0.903333207218796
RKF042	HNJ015	10.760903	10.760903	1	0	0	0	0	0	0	0.8349412936829228	0.8581715914393452
HNJ015	RKF016	10.757303	10.757303	1	0	0	0	0	0	0	0.8581715914393452	0.8520802592914886
KFJ023	KFJ052	10.750002	10.750002	1	0	0	0	0	0	0	0.8580328654484002	0.8787030380992017
RKF023	RKC031	10.7466996	10.7466996	1	0	0	0	0	0	0	0.8495075227321454	0.913119695307278
RKF105	RKC037	10.746598	10.746598	1	0	0	0	0	0	0	0.7379844374661068	0.908087725272092
KFJ005	KFJ047	10.744703	10.744703	1	0	0	0	0	0	0	0.7998562294275661	0.906032058315362
HNJ016	KFJ053	10.742	10.742	1	0	0	0	0	0	0	0.5541598880102909	0.8915036636273063
RKF175	KFJ030	10.735905	10.735905	1	0	0	0	0	0	0	0.810197621479828	0.821383980931482
RKF017	RKF029	10.733098	10.733098	1	0	0	0	0	0	0	0.7524245519781065	0.88162889536276845
RKF017	RKF141	10.722995	10.722995	1	0	0	0	0	0	0	0.7524245519781065	0.8961572900508241
RKF017	RKF031	10.7178986	10.7178986	1	0	0	0	0	0	0	0.7524245519781065	0.8852357711273379
RKC006	KUP005	10.712397	10.712397	1	0	0	0	0	0	0	0.8166546857856305	0.8391030734112721
RKF017	RKF213	10.712296	10.712296	1	0	0	0	0	0	0	0.7524245519781065	0.8949970363083752
RKF038	HNJ015	10.700393	10.700393	1	0	0	0	0	0	0	0.7456143669680804	0.8581715914393452
RKF176	RKF226	10.6941015	10.6941015	1	0	0	0	0	0	0	0.7850377713038982	0.8836341165046094
KFJ010	RKF014	10.692799	10.692799	1	0	0	0	0	0	0	0.8489778416758099	0.8685255949453293
RKF038	HNJ026	10.691106	10.691106	1	0	0	0	0	0	0	0.7456143669680804	0.8908730909411928
KUP005	RKC007	10.689703	10.689703	1	0	0	0	0	0	0	0.8391030734112721	0.8689669958256088
RKF010	HNJ015	10.689092	10.689092	1	0	0	0	0	0	0	0.821850604719206	0.8581715914393452
RKF010	HNJ026	10.68759	10.68759	1	0	0	0	0	0	0	0.821850604719206	0.8908730909411928
RKF199	RKF117	10.680902	10.680902	1	0	0	0	0	0	0	0.8234396478882121	0.9103325640346562
HNJ013	RKC027	10.677004	10.677004	1	0	0	0	0	0	0	0.574439105595702	0.6432219741969657
RKC007	RKF157	10.6763005	10.6763005	1	0	0	0	0	0	0	0.8689669958256088	0.921228860050698
RKF017	RKF034	10.6753945	10.6753945	1	0	0	0	0	0	0	0.7524245519781065	0.8514370751516527
KFJ023	RKF196	10.674703	10.674703	1	0	0	0	0	0	0	0.8580328654484002	0.8742133605740734
HNJ014	KFJ047	10.664798	10.664798	1	0	0	0	0	0	0	0.7933991651217636	0.906032058315362
KFJ023	RKF053	10.6601	10.6601	1	0	0	0	0	0	0	0.8580328654484002	0.8665203738034883
RKF158	RKF017	10.658002	10.658002	1	0	0	0	0	0	0	0.7125345238545647	0.7524245519781065
RKC047	RKF046	10.657999	10.657999	1	0	0	0	0	0	0	0.8680463597038831	0.911997275925996
RKF099	RKF129	10.65469980239868	10.65469980239868	1	0	0	0	0	0	0	0.7340622753584806	0.8947195843264854
KFJ023	RKF121	10.6516	10.6516	1	0	0	0	0	0	0	0.8580328654484002	0.8931431526112015
RKF158	RKC023	10.6267005	10.6267005	1	0	0	0	0	0	0	0.7125345238545647	0.918340837148298
RKF195	RKF237	10.6163025	10.6163025	1	0	0	0	0	0	0	0.8762816389845257	0.8981751226463874
RKF185	RKC050	10.6130004	10.6130004	1	0	0	0	0	0	0	0.8066664144375922	0.8533792390248824
RKF113	RKF237	10.612899	10.612899	1	0	0	0	0	0	0	0.8159484443771834	0.8981751226463874
RKF164	RKF110	10.612202	10.612202	1	0	0	0	0	0	0	0.7855926752676781	0.9016306609662896
RKF098	RKF110	10.605699	10.605699	1	0	0	0	0	0	0	0.8645529870228141	0.9016306609662896
RKF052	RKC035	10.591596	10.591596	1	0	0	0	0	0	0	0.8246377359918278	0.8932692671484243
KFJ004	KUP027	10.580298	10.580298	1	0	0	0	0	0	0	0.8727756548497345	0.8822216336877152
RKF018	RKF047	10.569501	10.569501	1	0	0	0	0	0	0	0.8558636954081696	0.8884012460116277
RKF015	RKF213	10.564995	10.564995	1	0	0	0	0	0	0	0.8858663438134514	0.8949970363083752
KFJ032	KFJ040	10.552001	10.552001	1	0	0	0	0	0	0	0.8813388319271562	0.8897002257450216
KFJ010	KFJ032	10.543901	10.543901	1	0	0	0	0	0	0	0.8489778416758099	0.8813388319271562
RKF209	KFJ051	10.539305	10.539305	1	0	0	0	0	0	0	0.8416758099706153	0.8838611226716103
RKC011	RKF143	10.5342	10.5342	1	0	0	0	0	0	0	0.8776562874402533	0.8982886257298879
RKF181	RKC032	10.522701	10.522701	1	0	0	0	0	0	0	0.834298109543087	0.9009748653727316
KFJ039	KFJ005	10.522199	10.522199	1	0	0	0	0	0	0	0.7446432850314656	0.7998562294275661
KFJ028	RKF044	10.521597	10.521597	1	0	0	0	0	0	0	0.6515833680148311	0.8493814081949226
KUP022	KFJ049	10.5164886	10.5164886	1	0	0	0	0	0	0	0.7754152321138058	0.7891238823099138
RKC036	RKF052	10.512805	10.512805	1	0	0	0	0	0	0	0.7723002030444049	0.8246377359918278
RKF018	RKF210	10.507703	10.507703	1	0	0	0	0	0	0	0.8558636954081696	0.8723720883306219
KFJ041	KFJ025	10.500395	10.500395	1	0	0	0	0	0	0	0.8680841940650499	0.9016054380588452
KFJ051	RKF238	10.4990005	10.4990005	1	0	0	0	0	0	0	0.8838611226716103	0.8913144918214723
RKF238	KFJ047	10.4969025	10.4969025	1	0	0	0	0	0	0	0.8913144918214723	0.906032058315362
RKF135	HNJ026	10.4937	10.4937	1	0	0	0	0	0	0	0.8867491455740103	0.8908730909411928
RKF140	KFJ049	10.483098	10.483098	1	0	0	0	0	0	0	0.7660953678130478	0.7891238823099138
RKF213	RKC037	10.480499	10.480499	1	0	0	0	0	0	0	0.8949970363083752	0.908087725272092
RKF106	RKF134	10.473096	10.473096	1	0	0	0	0	0	0	0.6425283442422408	0.9152258080788972
RKF011	RKF067	10.468805	10.468805	1	0	0	0	0	0	0	0.707653891264046	0.7936766171036536
