iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
RKF013	RKC011	9.89480018615722	9.89480018615722	1	0	0	0	0	0	0
RKF053	RKF217	9.88979935646057	9.88979935646057	1	0	0	0	0	0	0
RKF002	RKF234	9.889602661132807	9.889602661132807	1	0	0	0	0	0	0
RKF028	RKC020	9.88560318946838	9.88560318946838	1	0	0	0	0	0	0
RKF234	RKF142	9.885001182556149	9.885001182556149	1	0	0	0	0	0	0
RKF042	RKF234	9.88479852676391	9.88479852676391	1	0	0	0	0	0	0
RKF023	RKF234	9.88479852676391	9.88479852676391	1	0	0	0	0	0	0
KFJ046	KFJ030	9.88399982452392	9.88399982452392	1	0	0	0	0	0	0
RKF007	RKF064	9.87899899482727	9.87899899482727	1	0	0	0	0	0	0
KUP005	RKC020	9.87479984760284	9.87479984760284	1	0	0	0	0	0	0
KFJ047	KFJ011	9.86419916152954	9.86419916152954	1	0	0	0	0	0	0
RKF038	RKF170	9.86309647560119	9.86309647560119	1	0	0	0	0	0	0
RKF016	RKF234	9.84160304069519	9.84160304069519	1	0	0	0	0	0	0
KUP022	KFJ023	9.83970165252685	9.83970165252685	1	0	0	0	0	0	0
RKF234	RKC020	9.8393976688385	9.8393976688385	1	0	0	0	0	0	0
RKF242	KUP015	9.83840227127075	9.83840227127075	1	0	0	0	0	0	0
RKF017	RKF118	9.83369946479797	9.83369946479797	1	0	0	0	0	0	0
RKF067	HNJ010	9.83340144157409	9.83340144157409	1	0	0	0	0	0	0
KUP017	RKF046	9.83240008354187	9.83240008354187	1	0	0	0	0	0	0
KUP004	KFJ021	9.8283052444458	9.8283052444458	1	0	0	0	0	0	0
RKF042	RKF238	9.82789993286132	9.82789993286132	1	0	0	0	0	0	0
RKF238	RKF037	9.82530117034912	9.82530117034912	1	0	0	0	0	0	0
RKF201	KFJ043	9.82501506805419	9.82501506805419	1	0	0	0	0	0	0
RKF158	RKF208	9.82359647750854	9.82359647750854	1	0	0	0	0	0	0
RKF231	RKF238	9.82339978218078	9.82339978218078	1	0	0	0	0	0	0
RKF173	KUP002	9.81969833374023	9.81969833374023	1	0	0	0	0	0	0
RKF084	RKF109	9.81950163841247	9.81950163841247	1	0	0	0	0	0	0
HNJ014	RKF228	9.81109142303466	9.81109142303466	1	0	0	0	0	0	0
HNJ013	RKC047	9.79740619659423	9.79740619659423	1	0	0	0	0	0	0
RKC050	RKC016	9.79169607162475	9.79169607162475	1	0	0	0	0	0	0
HNJ014	RKF098	9.78869944810867	9.78869944810867	1	0	0	0	0	0	0
RKF061	RKF179	9.78609323501586	9.78609323501586	1	0	0	0	0	0	0
RKF076	RKF053	9.77649688720703	9.77649688720703	1	0	0	0	0	0	0
KFJ024	RKF153	9.77280139923095	9.77280139923095	1	0	0	0	0	0	0
RKF050	RKF076	9.77079992881044	9.77079992881044	1	0	0	0	0	0	0
RKF036	KFJ024	9.77070331573486	9.77070331573486	1	0	0	0	0	0	0
RKF193	RKF050	9.75920011987909	9.75920011987909	1	0	0	0	0	0	0
RKC024	RKF063	9.75760001165326	9.75760001165326	1	0	0	0	0	0	0
RKF228	RKF109	9.75129604339599	9.75129604339599	1	0	0	0	0	0	0
RKF105	RKF042	9.74490046501159	9.74490046501159	1	0	0	0	0	0	0
RKF105	RKF016	9.74490046501159	9.74490046501159	1	0	0	0	0	0	0
RKF105	RKF142	9.73879694938659	9.73879694938659	1	0	0	0	0	0	0
RKF105	RKF209	9.73809957504272	9.73809957504272	1	0	0	0	0	0	0
RKF105	RKC020	9.73489880561828	9.73489880561828	1	0	0	0	0	0	0
RKF014	RKF063	9.73430001176893	9.73430001176893	1	0	0	0	0	0	0
RKF004	RKF034	9.73170399665832	9.73170399665832	1	0	0	0	0	0	0
KFJ004	KFJ022	9.72919464111328	9.72919464111328	1	0	0	0	0	0	0
RKF102	RKF194	9.726309776306149	9.726309776306149	1	0	0	0	0	0	0
HNJ013	RKC011	9.72269773483276	9.72269773483276	1	0	0	0	0	0	0
RKC027	RKF113	9.71779823303222	9.71779823303222	1	0	0	0	0	0	0
RKC016	RKC014	9.71499681472778	9.71499681472778	1	0	0	0	0	0	0
RKF154	HNJ002	9.70860123634338	9.70860123634338	1	0	0	0	0	0	0
RKF081	RKF117	9.697294235229489	9.697294235229489	1	0	0	0	0	0	0
RKF250	RKF254	9.69669818878173	9.69669818878173	1	0	0	0	0	0	0
KFJ049	KFJ043	9.69099998474121	9.69099998474121	1	0	0	0	0	0	0
RKF088	KFJ027	9.69069004058837	9.69069004058837	1	0	0	0	0	0	0
KFJ020	RKF196	9.68949794769287	9.68949794769287	1	0	0	0	0	0	0
RKF163	HNJ012	9.68770012259483	9.68770012259483	1	0	0	0	0	0	0
RKF045	RKF249	9.68458652496337	9.68458652496337	1	0	0	0	0	0	0
RKF080	RKF074	9.68070030212402	9.68070030212402	1	0	0	0	0	0	0
KFJ049	KFJ011	9.6789002418518	9.6789002418518	1	0	0	0	0	0	0
KFJ051	KFJ011	9.6789002418518	9.6789002418518	1	0	0	0	0	0	0
RKF201	RKF164	9.67849493026733	9.67849493026733	1	0	0	0	0	0	0
RKF076	KUP002	9.67719554901123	9.67719554901123	1	0	0	0	0	0	0
RKC027	RKC035	9.67260599136352	9.67260599136352	1	0	0	0	0	0	0
RKF023	RKF129	9.670597314834591	9.670597314834591	1	0	0	0	0	0	0
RKF038	RKC051	9.67050082981586	9.67050082981586	1	0	0	0	0	0	0
RKF067	RKC052	9.66609716415405	9.66609716415405	1	0	0	0	0	0	0
RKF220	RKF062	9.66070294380188	9.66070294380188	1	0	0	0	0	0	0
RKF117	KFJ015	9.6574991941452	9.6574991941452	1	0	0	0	0	0	0
RKF109	KFJ015	9.6558004617691	9.6558004617691	1	0	0	0	0	0	0
KFJ007	RKC045	9.654301404953	9.654301404953	1	0	0	0	0	0	0
HNJ014	HNJ002	9.65090095996856	9.65090095996856	1	0	0	0	0	0	0
RKF028	KUP027	9.6468985080719	9.6468985080719	1	0	0	0	0	0	0
RKC019	RKF089	9.64680314064025	9.64680314064025	1	0	0	0	0	0	0
RKC015	RKC037	9.64559912681579	9.64559912681579	1	0	0	0	0	0	0
KUP002	KFJ043	9.6450001001358	9.6450001001358	1	0	0	0	0	0	0
RKF175	RKC051	9.64479446411132	9.64479446411132	1	0	0	0	0	0	0
RKF164	RKF238	9.64300036430358	9.64300036430358	1	0	0	0	0	0	0
KFJ012	KFJ004	9.64249372482299	9.64249372482299	1	0	0	0	0	0	0
RKF220	RKF032	9.63979959487915	9.63979959487915	1	0	0	0	0	0	0
RKF199	RKC051	9.63970012962818	9.63970012962818	1	0	0	0	0	0	0
KFJ032	KFJ017	9.637892246246327	9.637892246246327	1	0	0	0	0	0	0
RKF268	RKF051	9.62989926338195	9.62989926338195	1	0	0	0	0	0	0
RKF021	RKF194	9.61790084838867	9.61790084838867	1	0	0	0	0	0	0
RKF004	RKF043	9.61520075798034	9.61520075798034	1	0	0	0	0	0	0
RKF099	RKF145	9.61389541625976	9.61389541625976	1	0	0	0	0	0	0
RKF061	RKF218	9.61279869079589	9.61279869079589	1	0	0	0	0	0	0
RKF040	RKF055	9.61249768733978	9.61249768733978	1	0	0	0	0	0	0
RKC001	RKF044	9.60930287837982	9.60930287837982	1	0	0	0	0	0	0
RKC016	RKF192	9.60789918899536	9.60789918899536	1	0	0	0	0	0	0
KUP017	RKF043	9.60170328617096	9.60170328617096	1	0	0	0	0	0	0
RKF135	KFJ006	9.59750413894653	9.59750413894653	1	0	0	0	0	0	0
KUP025	KUP016	9.59559977054596	9.59559977054596	1	0	0	0	0	0	0
RKF084	RKF117	9.59230065345764	9.59230065345764	1	0	0	0	0	0	0
RKF045	KFJ018	9.58738327026367	9.58738327026367	1	0	0	0	0	0	0
RKF072	KFJ033	9.573495388031	9.573495388031	1	0	0	0	0	0	0
HNJ014	RKF241	9.56900119781494	9.56900119781494	1	0	0	0	0	0	0
KFJ007	KUP025	9.56690311431884	9.56690311431884	1	0	0	0	0	0	0
RKF053	RKC016	9.56649780273437	9.56649780273437	1	0	0	0	0	0	0
KFJ034	RKF113	9.55870151519775	9.55870151519775	1	0	0	0	0	0	0
RKF218	KFJ004	9.55849885940551	9.55849885940551	1	0	0	0	0	0	0
RKF051	RKF250	9.55719947814941	9.55719947814941	1	0	0	0	0	0	0
RKF055	RKF213	9.55289900302887	9.55289900302887	1	0	0	0	0	0	0
RKF063	RKC028	9.55199972668197	9.55199972668197	1	0	0	0	0	0	0
RKF062	RKF145	9.54639911651611	9.54639911651611	1	0	0	0	0	0	0
HNJ016	RKF241	9.54370498657226	9.54370498657226	1	0	0	0	0	0	0
RKF039	RKF006	9.54279899597168	9.54279899597168	1	0	0	0	0	0	0
KFJ033	KFJ015	9.54159498214721	9.54159498214721	1	0	0	0	0	0	0
RKF036	RKF044	9.54060554504394	9.54060554504394	1	0	0	0	0	0	0
HNJ016	KFJ030	9.53530073165893	9.53530073165893	1	0	0	0	0	0	0
RKF164	RKF043	9.53500270843505	9.53500270843505	1	0	0	0	0	0	0
RKF058	RKC028	9.53470468521118	9.53470468521118	1	0	0	0	0	0	0
RKF080	RKF067	9.53400135040283	9.53400135040283	1	0	0	0	0	0	0
RKF058	KFJ048	9.53009128570556	9.53009128570556	1	0	0	0	0	0	0
KUP024	KFJ012	9.527799487113947	9.527799487113947	1	0	0	0	0	0	0
KFJ008	KFJ005	9.52360033988952	9.52360033988952	1	0	0	0	0	0	0
RKC009	RKF141	9.52100753784179	9.52100753784179	1	0	0	0	0	0	0
RKF099	RKF143	9.52029973268508	9.52029973268508	1	0	0	0	0	0	0
RKF058	KFJ025	9.51919555664062	9.51919555664062	1	0	0	0	0	0	0
RKF034	RKF015	9.51910018920898	9.51910018920898	1	0	0	0	0	0	0
RKF080	KFJ051	9.51730012893676	9.51730012893676	1	0	0	0	0	0	0
RKF029	RKC009	9.51650142669677	9.51650142669677	1	0	0	0	0	0	0
RKF154	HNJ010	9.51640605926513	9.51640605926513	1	0	0	0	0	0	0
KUP024	KFJ007	9.51420068740844	9.51420068740844	1	0	0	0	0	0	0
RKF163	RKF129	9.513795375823973	9.513795375823973	1	0	0	0	0	0	0
KFJ028	RKF185	9.508907794952387	9.508907794952387	1	0	0	0	0	0	0
RKF199	RKC052	9.50800031423568	9.50800031423568	1	0	0	0	0	0	0
RKF175	KFJ011	9.50779914855957	9.50779914855957	1	0	0	0	0	0	0
RKF129	KFJ045	9.505295753479	9.505295753479	1	0	0	0	0	0	0
RKF189	RKC016	9.50250029563903	9.50250029563903	1	0	0	0	0	0	0
RKF062	RKF003	9.49559956789016	9.49559956789016	1	0	0	0	0	0	0
RKC006	RKF027	9.49530005455017	9.49530005455017	1	0	0	0	0	0	0
KUP004	RKC032	9.4890996813774091	9.4890996813774091	1	0	0	0	0	0	0
KFJ049	KUP002	9.48830246925354	9.48830246925354	1	0	0	0	0	0	0
KUP001	RKF052	9.4864010810852	9.4864010810852	1	0	0	0	0	0	0
RKF176	RKC037	9.4844102859497	9.4844102859497	1	0	0	0	0	0	0
RKF057	KUP017	9.48420166969299	9.48420166969299	1	0	0	0	0	0	0
KFJ023	KFJ033	9.48410034179687	9.48410034179687	1	0	0	0	0	0	0
RKF190	RKF058	9.48380231857299	9.48380231857299	1	0	0	0	0	0	0
RKF088	RKF020	9.48119163513183	9.48119163513183	1	0	0	0	0	0	0
RKF088	RKF018	9.48119163513183	9.48119163513183	1	0	0	0	0	0	0
HNJ015	RKF015	9.47930812835693	9.47930812835693	1	0	0	0	0	0	0
KFJ013	KFJ033	9.47889685630798	9.47889685630798	1	0	0	0	0	0	0
HNJ012	RKC022	9.47620868682861	9.47620868682861	1	0	0	0	0	0	0
RKF018	RKC026	9.47130024433136	9.47130024433136	1	0	0	0	0	0	0
KFJ048	KFJ043	9.470796585083	9.470796585083	1	0	0	0	0	0	0
RKF137	RKF072	9.47059988975524	9.47059988975524	1	0	0	0	0	0	0
HNJ011	RKF188	9.467297792434689	9.467297792434689	1	0	0	0	0	0	0
RKF040	RKF017	9.46599841117858	9.46599841117858	1	0	0	0	0	0	0
HNJ012	RKF135	9.46379899978637	9.46379899978637	1	0	0	0	0	0	0
KUP015	RKF134	9.46239829063415	9.46239829063415	1	0	0	0	0	0	0
RKF027	RKF129	9.45199951529502	9.45199951529502	1	0	0	0	0	0	0
RKF020	RKC026	9.44820046424865	9.44820046424865	1	0	0	0	0	0	0
RKC048	KFJ032	9.4478964805603	9.4478964805603	1	0	0	0	0	0	0
KFJ020	KUP025	9.44700241088867	9.44700241088867	1	0	0	0	0	0	0
KUP025	KFJ022	9.44700241088867	9.44700241088867	1	0	0	0	0	0	0
RKF245	RKO018	9.43859815597534	9.43859815597534	1	0	0	0	0	0	0
HNJ016	KFJ008	9.43379402160644	9.43379402160644	1	0	0	0	0	0	0
RKC047	KFJ018	9.43360030651092	9.43360030651092	1	0	0	0	0	0	0
KFJ012	KFJ033	9.43090915679931	9.43090915679931	1	0	0	0	0	0	0
KFJ022	KFJ033	9.43090915679931	9.43090915679931	1	0	0	0	0	0	0
RKF050	KUP004	9.42960083484649	9.42960083484649	1	0	0	0	0	0	0
RKF268	RKF117	9.42780971527099	9.42780971527099	1	0	0	0	0	0	0
RKF266	RKF254	9.42559242248535	9.42559242248535	1	0	0	0	0	0	0
RKF142	KFJ043	9.42260026931762	9.42260026931762	1	0	0	0	0	0	0
RKC052	RKC023	9.42110009491443	9.42110009491443	1	0	0	0	0	0	0
RKF164	RKF172	9.420895576477047	9.420895576477047	1	0	0	0	0	0	0
RKF080	KFJ017	9.42010879516601	9.42010879516601	1	0	0	0	0	0	0
KFJ032	RKF150	9.41959619522094	9.41959619522094	1	0	0	0	0	0	0
RKF080	KFJ012	9.41839218139648	9.41839218139648	1	0	0	0	0	0	0
RKF052	RKC051	9.40989255905151	9.40989255905151	1	0	0	0	0	0	0
KUP004	RKC023	9.4012975692749	9.4012975692749	1	0	0	0	0	0	0
RKF266	RKF259	9.40029621124267	9.40029621124267	1	0	0	0	0	0	0
RKF015	RKF170	9.39940214157104	9.39940214157104	1	0	0	0	0	0	0
RKF099	RKF192	9.39769744873046	9.39769744873046	1	0	0	0	0	0	0
KFJ034	RKF195	9.39630270004272	9.39630270004272	1	0	0	0	0	0	0
KFJ041	KFJ011	9.395900368690487	9.395900368690487	1	0	0	0	0	0	0
RKF002	RKC052	9.39580053091049	9.39580053091049	1	0	0	0	0	0	0
RKC001	RKF038	9.390997886657711	9.390997886657711	1	0	0	0	0	0	0
RKC001	RKF118	9.38799977302551	9.38799977302551	1	0	0	0	0	0	0
KFJ046	RKF117	9.38439965248107	9.38439965248107	1	0	0	0	0	0	0
KUP022	KFJ004	9.37880277633667	9.37880277633667	1	0	0	0	0	0	0
RKF142	RKC052	9.37830060720443	9.37830060720443	1	0	0	0	0	0	0
RKF181	RKF118	9.37700271606445	9.37700271606445	1	0	0	0	0	0	0
KUP001	KFJ006	9.37329828739166	9.37329828739166	1	0	0	0	0	0	0
RKF161	RKC020	9.37240123748779	9.37240123748779	1	0	0	0	0	0	0
RKF190	RKF137	9.371099644340571	9.371099644340571	1	0	0	0	0	0	0
RKF091	KFJ047	9.37100052833557	9.37100052833557	1	0	0	0	0	0	0
RKF080	KFJ047	9.36990976333618	9.36990976333618	1	0	0	0	0	0	0
RKF080	KFJ048	9.369301795959467	9.369301795959467	1	0	0	0	0	0	0
RKF163	RKF172	9.36919450759887	9.36919450759887	1	0	0	0	0	0	0
RKF193	KFJ024	9.36859846115112	9.36859846115112	1	0	0	0	0	0	0
RKF011	RKF072	9.36759710311889	9.36759710311889	1	0	0	0	0	0	0
KUP002	KFJ047	9.36530232429504	9.36530232429504	1	0	0	0	0	0	0
KUP024	KFJ009	9.36299860477447	9.36299860477447	1	0	0	0	0	0	0
HNJ003	RKO001	9.36200022697448	9.36200022697448	1	0	0	0	0	0	0
RKO010	RKF156	9.35831069946289	9.35831069946289	1	0	0	0	0	0	0
RKF015	HNJ026	9.35800075531005	9.35800075531005	1	0	0	0	0	0	0
RKF045	KFJ031	9.35720205307006	9.35720205307006	1	0	0	0	0	0	0
RKF176	RKF010	9.355103969573973	9.355103969573973	1	0	0	0	0	0	0
KFJ029	RKF102	9.34889912605285	9.34889912605285	1	0	0	0	0	0	0
KUP004	KFJ047	9.34849977493286	9.34849977493286	1	0	0	0	0	0	0
KFJ008	RKF006	9.34750139713287	9.34750139713287	1	0	0	0	0	0	0
KFJ050	KUP004	9.34090614318847	9.34090614318847	1	0	0	0	0	0	0
KFJ046	RKF105	9.34000015258789	9.34000015258789	1	0	0	0	0	0	0
HNJ014	KFJ049	9.33130085468292	9.33130085468292	1	0	0	0	0	0	0
KUP004	RKF170	9.33039784431457	9.33039784431457	1	0	0	0	0	0	0
KFJ024	RKF133	9.32940244674682	9.32940244674682	1	0	0	0	0	0	0
RKC015	RKC016	9.32709872722625	9.32709872722625	1	0	0	0	0	0	0
RKC001	RKC038	9.32520627975463	9.32520627975463	1	0	0	0	0	0	0
RKF099	KFJ007	9.31930541992187	9.31930541992187	1	0	0	0	0	0	0
RKF154	RKF036	9.31730270385742	9.31730270385742	1	0	0	0	0	0	0
RKF147	RKF046	9.31290090084075	9.31290090084075	1	0	0	0	0	0	0
RKC040	RKC016	9.31020379066467	9.31020379066467	1	0	0	0	0	0	0
RKF181	RKF018	9.30870026350021	9.30870026350021	1	0	0	0	0	0	0
KFJ028	KFJ008	9.30500030517578	9.30500030517578	1	0	0	0	0	0	0
RKF215	KUP016	9.30089950561523	9.30089950561523	1	0	0	0	0	0	0
RKF231	HNJ015	9.30089950561523	9.30089950561523	1	0	0	0	0	0	0
RKF231	HNJ026	9.30089950561523	9.30089950561523	1	0	0	0	0	0	0
RKF069	RKF275	9.29610729217529	9.29610729217529	1	0	0	0	0	0	0
RKF211	RKF213	9.29459929466247	9.29459929466247	1	0	0	0	0	0	0
HNJ011	RKF053	9.29409861564636	9.29409861564636	1	0	0	0	0	0	0
KUP003	RKC045	9.2919997870922	9.2919997870922	1	0	0	0	0	0	0
RKC001	RKF191	9.29099917411804	9.29099917411804	1	0	0	0	0	0	0
KUP002	RKC003	9.29069519042968	9.29069519042968	1	0	0	0	0	0	0
RKF021	RKF138	9.29009914398193	9.29009914398193	1	0	0	0	0	0	0
KFJ046	KUP019	9.28199291229248	9.28199291229248	1	0	0	0	0	0	0
KFJ008	RKF278	9.28179919719696	9.28179919719696	1	0	0	0	0	0	0
KUP024	RKF117	9.27540063858032	9.27540063858032	1	0	0	0	0	0	0
KFJ028	RKF039	9.27320122718811	9.27320122718811	1	0	0	0	0	0	0
RKF004	RKF143	9.27300453186035	9.27300453186035	1	0	0	0	0	0	0
RKF115	RKF069	9.26139950752258	9.26139950752258	1	0	0	0	0	0	0
RKF044	KFJ043	9.260094165802	9.260094165802	1	0	0	0	0	0	0
RKO007	RKC052	9.25930142402648	9.25930142402648	1	0	0	0	0	0	0
RKF028	RKO004	9.25860404968261	9.25860404968261	1	0	0	0	0	0	0
RKF011	RKF192	9.25840139389038	9.25840139389038	1	0	0	0	0	0	0
HNJ016	RKF102	9.25650596618652	9.25650596618652	1	0	0	0	0	0	0
RKC037	RKC003	9.25559997558593	9.25559997558593	1	0	0	0	0	0	0
KUP004	RKC020	9.24949645996093	9.24949645996093	1	0	0	0	0	0	0
RKF067	RKF027	9.24930050969123	9.24930050969123	1	0	0	0	0	0	0
KUP022	RKC002	9.24829989671707	9.24829989671707	1	0	0	0	0	0	0
KFJ028	RKF117	9.24680233001709	9.24680233001709	1	0	0	0	0	0	0
HNJ016	RKF098	9.2408999800682	9.2408999800682	1	0	0	0	0	0	0
RKF099	RKC040	9.24040079116821	9.24040079116821	1	0	0	0	0	0	0
RKF161	RKF067	9.23879146575927	9.23879146575927	1	0	0	0	0	0	0
RKF021	RKF018	9.23829972743988	9.23829972743988	1	0	0	0	0	0	0
KFJ039	KFJ052	9.23699140548706	9.23699140548706	1	0	0	0	0	0	0
RKF081	RKC024	9.23640131950378	9.23640131950378	1	0	0	0	0	0	0
RKF007	RKF201	9.23060178756713	9.23060178756713	1	0	0	0	0	0	0
RKF164	RKF117	9.22909975051879	9.22909975051879	1	0	0	0	0	0	0
RKF011	RKF145	9.2274010181427	9.2274010181427	1	0	0	0	0	0	0
RKF064	RKF156	9.22389030456543	9.22389030456543	1	0	0	0	0	0	0
RKF160	RKC043	9.22220349311828	9.22220349311828	1	0	0	0	0	0	0
RKF206	RKO012	9.21670198440551	9.21670198440551	1	0	0	0	0	0	0
RKF136	RKF089	9.21670198440551	9.21670198440551	1	0	0	0	0	0	0
RKF176	KFJ043	9.21258926391601	9.21258926391601	1	0	0	0	0	0	0
KFJ020	RKF176	9.21258926391601	9.21258926391601	1	0	0	0	0	0	0
KUP001	KFJ022	9.21210050582885	9.21210050582885	1	0	0	0	0	0	0
RKF220	RKC022	9.21169966459274	9.21169966459274	1	0	0	0	0	0	0
KFJ053	KFJ033	9.20979976654052	9.20979976654052	1	0	0	0	0	0	0
KFJ009	KFJ033	9.20979976654052	9.20979976654052	1	0	0	0	0	0	0
RKF210	RKF015	9.20790433883667	9.20790433883667	1	0	0	0	0	0	0
KFJ050	KUP002	9.20090079307556	9.20090079307556	1	0	0	0	0	0	0
KUP001	KFJ018	9.19770002365112	9.19770002365112	1	0	0	0	0	0	0
RKF004	RKF046	9.19719934463501	9.19719934463501	1	0	0	0	0	0	0
RKF084	RKC049	9.19569730758667	9.19569730758667	1	0	0	0	0	0	0
RKC033	KUP024	9.19179916381836	9.19179916381836	1	0	0	0	0	0	0
RKF062	RKF032	9.18779969215393	9.18779969215393	1	0	0	0	0	0	0
RKF044	KFJ053	9.18759703636169	9.18759703636169	1	0	0	0	0	0	0
KUP022	RKC030	9.18629989027977	9.18629989027977	1	0	0	0	0	0	0
KFJ034	KUP001	9.18479859828949	9.18479859828949	1	0	0	0	0	0	0
RKF109	RKF215	9.184598922729489	9.184598922729489	1	0	0	0	0	0	0
HNJ016	KFJ047	9.18290019035339	9.18290019035339	1	0	0	0	0	0	0
RKC015	KFJ011	9.17010307312011	9.17010307312011	1	0	0	0	0	0	0
RKC001	KFJ053	9.16649922728538	9.16649922728538	1	0	0	0	0	0	0
HNJ013	KFJ013	9.15960073471069	9.15960073471069	1	0	0	0	0	0	0
KUP005	RKF014	9.15909856557846	9.15909856557846	1	0	0	0	0	0	0
KFJ032	KFJ052	9.15429890155792	9.15429890155792	1	0	0	0	0	0	0
RKF105	RKF043	9.15299952030181	9.15299952030181	1	0	0	0	0	0	0
KFJ043	RKF129	9.1526985168457	9.1526985168457	1	0	0	0	0	0	0
RKF228	RKC049	9.14660692214965	9.14660692214965	1	0	0	0	0	0	0
KFJ052	KFJ033	9.1399073600769	9.1399073600769	1	0	0	0	0	0	0
RKF220	RKF074	9.13900136947631	9.13900136947631	1	0	0	0	0	0	0
KFJ030	KFJ032	9.13800001144409	9.13800001144409	1	0	0	0	0	0	0
RKF144	RKF105	9.13139581680297	9.13139581680297	1	0	0	0	0	0	0
KFJ007	RKF196	9.13060307502746	9.13060307502746	1	0	0	0	0	0	0
RKF231	RKF132	9.129498898983	9.129498898983	1	0	0	0	0	0	0
KUP001	HNJ014	9.12880897521972	9.12880897521972	1	0	0	0	0	0	0
KFJ027	KFJ040	9.1262012720108	9.1262012720108	1	0	0	0	0	0	0
KUP005	RKF142	9.12589877843856	9.12589877843856	1	0	0	0	0	0	0
KFJ006	KFJ021	9.12390011944808	9.12390011944808	1	0	0	0	0	0	0
RKF154	HNJ012	9.12189483642578	9.12189483642578	1	0	0	0	0	0	0
HNJ013	RKF154	9.12189483642578	9.12189483642578	1	0	0	0	0	0	0
RKF265	RKO018	9.119397401809689	9.119397401809689	1	0	0	0	0	0	0
RKF154	RKC031	9.11909937858581	9.11909937858581	1	0	0	0	0	0	0
RKO010	RKF069	9.11879539489746	9.11879539489746	1	0	0	0	0	0	0
RKF067	RKF032	9.11729931831359	9.11729931831359	1	0	0	0	0	0	0
RKF011	RKC043	9.11580324172973	9.11580324172973	1	0	0	0	0	0	0
RKF201	KFJ045	9.11190509796142	9.11190509796142	1	0	0	0	0	0	0
KFJ046	KFJ043	9.10910367965698	9.10910367965698	1	0	0	0	0	0	0
RKF081	RKF062	9.10758972167968	9.10758972167968	1	0	0	0	0	0	0
RKF020	KFJ032	9.10559892654419	9.10559892654419	1	0	0	0	0	0	0
RKF023	RKC037	9.10499691963195	9.10499691963195	1	0	0	0	0	0	0
RKF018	KFJ032	9.10370349884033	9.10370349884033	1	0	0	0	0	0	0
KUP005	RKF132	9.10009741783142	9.10009741783142	1	0	0	0	0	0	0
KUP027	RKF132	9.10009741783142	9.10009741783142	1	0	0	0	0	0	0
RKF105	RKF138	9.09880399703979	9.09880399703979	1	0	0	0	0	0	0
HNJ013	RKC052	9.09850001335144	9.09850001335144	1	0	0	0	0	0	0
RKF039	RKF061	9.09539461135864	9.09539461135864	1	0	0	0	0	0	0
RKF220	RKF238	9.09180045127868	9.09180045127868	1	0	0	0	0	0	0
KFJ010	RKC018	9.07959938049316	9.07959938049316	1	0	0	0	0	0	0
RKF138	RKO007	9.07750129699707	9.07750129699707	1	0	0	0	0	0	0
RKF198	KUP027	9.07720327377319	9.07720327377319	1	0	0	0	0	0	0
RKC008	HNJ026	9.07539129257202	9.07539129257202	1	0	0	0	0	0	0
HNJ010	RKC022	9.06720161437988	9.06720161437988	1	0	0	0	0	0	0
RKF249	KUP015	9.06490087509155	9.06490087509155	1	0	0	0	0	0	0
RKF154	RKF238	9.06440019607544	9.06440019607544	1	0	0	0	0	0	0
RKC036	RKC032	9.06341075897216	9.06341075897216	1	0	0	0	0	0	0
KFJ004	KFJ013	9.06150043010711	9.06150043010711	1	0	0	0	0	0	0
RKF150	RKF189	9.05889868736267	9.05889868736267	1	0	0	0	0	0	0
RKF017	RKF046	9.05649662017822	9.05649662017822	1	0	0	0	0	0	0
RKC051	RKO007	9.05430316925048	9.05430316925048	1	0	0	0	0	0	0
RKF199	RKF170	9.05359983444213	9.05359983444213	1	0	0	0	0	0	0
RKC051	RKC023	9.05310027301311	9.05310027301311	1	0	0	0	0	0	0
RKF055	RKF237	9.05280113220214	9.05280113220214	1	0	0	0	0	0	0
RKC027	RKF217	9.04840230941772	9.04840230941772	1	0	0	0	0	0	0
RKF139	RKF143	9.0436041355133	9.0436041355133	1	0	0	0	0	0	0
KUP026	RKF044	9.0391993522644	9.0391993522644	1	0	0	0	0	0	0
KUP002	RKC045	9.03889909386634	9.03889909386634	1	0	0	0	0	0	0
RKF043	KFJ006	9.03649926185607	9.03649926185607	1	0	0	0	0	0	0
RKF185	KUP027	9.03529524803161	9.03529524803161	1	0	0	0	0	0	0
RKF018	RKC031	9.03000235557556	9.03000235557556	1	0	0	0	0	0	0
RKF207	RKF157	9.02720093727111	9.02720093727111	1	0	0	0	0	0	0
RKF207	RKF029	9.02720093727111	9.02720093727111	1	0	0	0	0	0	0
RKF195	KFJ015	9.02320146560669	9.02320146560669	1	0	0	0	0	0	0
RKF195	KFJ013	9.02320146560669	9.02320146560669	1	0	0	0	0	0	0
KUP002	HNJ002	9.02319550514221	9.02319550514221	1	0	0	0	0	0	0
KUP027	RKC003	9.02209877967834	9.02209877967834	1	0	0	0	0	0	0
KUP022	KFJ027	9.02120172977447	9.02120172977447	1	0	0	0	0	0	0
KFJ039	RKF044	9.02069807052612	9.02069807052612	1	0	0	0	0	0	0
RKF002	RKC051	9.019900113344187	9.019900113344187	1	0	0	0	0	0	0
KUP016	KFJ011	9.0173989534378	9.0173989534378	1	0	0	0	0	0	0
